0 0
0 0
0 0
0 0
0 1.52982842175193
7.72687549442915 9.07312450557085
5.18261504473758 9.01738495526242
6.57119577382555 13.6288042261745
2.17267223748694 7.02732776251306
0.645796743057787 4.15420325694221
0.761252966574905 8.8387470334251
1.48216277665367 11.5178372233463
6.12597095826133 19.8740290417387
0 11.5009045361678
3.49710690238205 16.1028930976180
0.534377472145755 7.26562252785425
0 2.01988561450129
0 0
0 0
0 0
0 0
0.469659480459331 1.53034051954067
2.48858072908797 5.71141927091203
0 6.8064179524343
5.93534183801841 8.4646581619816
0.733353276568276 3.46664672343172
0 0.748749670380566
0 0
0 0
0 0
0 0.224374835190283
0 0
0 0
0 0
0 0
0 0
0 0
0 0
