0 0
0 0
0 0
0 0
8.51912294123164 19.4808770587684
3.82686065018674 10.1731393498133
3.71153278638061 4.28846721361939
6.13459835914184 7.86540164085816
3.42306557276122 4.57693442723877
0 4.88467213619387
0 3.01927049533571
0 3.38467213619387
0 4.75007377705204
0 3.09620492257449
5.11532786380613 10.8846721361939
1.84613114552245 4.15386885447755
0 2.15386885447755
0 0
0 0
0 0
0 0
1.81971292851795 10.1802870714821
4.90379507742551 10.0962049225745
5.21153278638061 5.78846721361939
0.557663931903063 3.44233606809694
0 0.288467213619387
0 0
0 0
0 0
0 0
0 0.288467213619387
0 1.44233606809694
0 2.3077377089551
0 0.865401640858163
0 0
0 0
0 0
0 0
