0 0
0 0
0 0
0 0
4.87379301096149 29.8262069890385
103.819907922000 230.480092078000
366.609053877432 619.190946122568
646.069840337274 916.450159662726
877.090020349748 1226.91997965025
942.78845480777 1256.27154519223
920.403399030905 1278.65660096909
931.296587367268 1317.32341263273
950.28329721504 1416.63670278496
1001.58083720150 1483.41916279850
1177.54314257693 1698.71685742307
1209.09318743408 1706.15681256592
1245.53946672463 1710.30053327537
1245.53946672463 1710.30053327537
986.495926912272 1517.86407308773
1011.95100128731 1320.70899871269
1011.95100128731 1320.70899871269
1001.61376174881 1371.76623825119
1044.67684056940 1424.51315943060
485.760908915617 882.109091084383
641.298782374348 1019.23121762565
728.894729671696 1010.52527032830
743.526193992266 1052.24380600773
743.526193992266 1052.24380600773
743.526193992266 1052.24380600773
743.526193992266 1052.24380600773
805.355859635372 1128.51414036463
866.060859635373 1189.21914036463
874.480859635372 1197.63914036463
889.150859635373 1212.30914036463
896.885859635373 1220.04414036463
896.314694552406 1220.61530544759
906.84663252165 1210.08336747835
906.84663252165 1210.08336747835
