0 0
0 0
0 0
0 0
0 2.65170259770334
5.36818301679794 8.63181698320206
3.38806863129923 4.61193136870077
4.98011438549871 7.01988561450129
0.776137262598456 3.22386273740154
0.388068631299228 1.61193136870077
0 4.44772547480309
0 4.03977122900257
2.53238891069563 9.46761108930437
0 3.87556533510489
1.92045754199485 10.0795424580051
1.5721601396982 4.4278398603018
0 0.407954245800515
0 0
0 3.2835195809054
0 2.24374835190283
0 0
0 2.44772547480309
4.16420589389768 7.83579410610232
3.77613726259846 6.22386273740154
0 0.81590849160103
0 0
0 0
0 0
0 0
0 0
0 1.4278398603018
0 2.44772547480309
0 2.65170259770334
0 0.611931368700772
0 0
0 0
0 0
0 0
